#options: 2560x1440 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=18 lookahead_threads=6 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=2243 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:137 out:134 type:P dur:2 cpbdur:2 q:31.38 aq:22.71 tex:629526 mv:1714 misc:13400 imb:0 pmb:7826 smb:6574 d:- ref:0 ;
in:135 out:135 type:B dur:2 cpbdur:2 q:31.75 aq:33.00 tex:1 mv:22 misc:641 imb:0 pmb:1 smb:14399 d:- ref:0 ;
in:134 out:136 type:b dur:2 cpbdur:2 q:31.94 aq:35.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:136 out:137 type:b dur:2 cpbdur:2 q:31.57 aq:35.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:141 out:138 type:P dur:2 cpbdur:2 q:30.67 aq:22.26 tex:526457 mv:1549 misc:13442 imb:0 pmb:6662 smb:7738 d:- ref:0 ;
in:139 out:139 type:B dur:2 cpbdur:2 q:31.03 aq:32.00 tex:1 mv:58 misc:685 imb:0 pmb:10 smb:14390 d:- ref:0 ;
in:138 out:140 type:b dur:2 cpbdur:2 q:31.20 aq:35.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:140 out:141 type:b dur:2 cpbdur:2 q:30.85 aq:34.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:145 out:142 type:P dur:2 cpbdur:2 q:30.44 aq:21.98 tex:242218 mv:845 misc:9625 imb:0 pmb:3157 smb:11243 d:- ref:0 ;
in:143 out:143 type:B dur:2 cpbdur:2 q:30.55 aq:32.00 tex:108 mv:125 misc:679 imb:0 pmb:8 smb:14392 d:- ref:0 ;
in:142 out:144 type:b dur:2 cpbdur:2 q:30.61 aq:34.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:144 out:145 type:b dur:2 cpbdur:2 q:30.49 aq:34.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:149 out:146 type:P dur:2 cpbdur:2 q:30.70 aq:22.73 tex:47204 mv:271 misc:2717 imb:0 pmb:610 smb:13790 d:- ref:0 ;
in:147 out:147 type:B dur:2 cpbdur:2 q:30.57 aq:32.00 tex:27 mv:94 misc:679 imb:0 pmb:13 smb:14387 d:- ref:0 ;
in:146 out:148 type:b dur:2 cpbdur:2 q:30.50 aq:34.00 tex:52 mv:5 misc:639 imb:0 pmb:1 smb:14399 d:- ref:0 ;
in:148 out:149 type:b dur:2 cpbdur:2 q:30.63 aq:34.00 tex:0 mv:3 misc:637 imb:0 pmb:1 smb:14399 d:- ref:0 ;
in:153 out:150 type:P dur:2 cpbdur:2 q:31.72 aq:22.68 tex:3751 mv:236 misc:1565 imb:0 pmb:163 smb:14237 d:- ref:0 ;
in:151 out:151 type:B dur:2 cpbdur:2 q:31.21 aq:33.00 tex:115 mv:83 misc:666 imb:0 pmb:9 smb:14391 d:- ref:0 ;
in:150 out:152 type:b dur:2 cpbdur:2 q:30.95 aq:34.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:152 out:153 type:b dur:2 cpbdur:2 q:31.46 aq:35.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:157 out:154 type:P dur:2 cpbdur:2 q:32.86 aq:26.80 tex:2462 mv:173 misc:685 imb:0 pmb:21 smb:14379 d:- ref:0 ;
in:155 out:155 type:B dur:2 cpbdur:2 q:32.29 aq:34.00 tex:0 mv:23 misc:649 imb:0 pmb:1 smb:14399 d:- ref:0 ;
in:154 out:156 type:b dur:2 cpbdur:2 q:32.00 aq:35.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:156 out:157 type:b dur:2 cpbdur:2 q:32.57 aq:36.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:161 out:158 type:P dur:2 cpbdur:2 q:33.32 aq:31.57 tex:503 mv:107 misc:694 imb:0 pmb:15 smb:14385 d:- ref:0 ;
in:159 out:159 type:B dur:2 cpbdur:2 q:33.09 aq:35.00 tex:3 mv:30 misc:679 imb:0 pmb:7 smb:14393 d:- ref:0 ;
in:158 out:160 type:b dur:2 cpbdur:2 q:32.97 aq:36.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:160 out:161 type:b dur:2 cpbdur:2 q:33.20 aq:37.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:165 out:162 type:P dur:2 cpbdur:2 q:33.42 aq:31.27 tex:6161 mv:775 misc:744 imb:8 pmb:78 smb:14314 d:- ref:0 ;
in:163 out:163 type:B dur:2 cpbdur:2 q:33.37 aq:35.00 tex:3 mv:48 misc:725 imb:0 pmb:22 smb:14378 d:- ref:0 ;
in:162 out:164 type:b dur:2 cpbdur:2 q:33.34 aq:37.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:164 out:165 type:b dur:2 cpbdur:2 q:33.39 aq:37.00 tex:3 mv:39 misc:702 imb:0 pmb:21 smb:14379 d:- ref:0 ;
in:168 out:166 type:P dur:2 cpbdur:2 q:33.04 aq:31.81 tex:1643 mv:144 misc:701 imb:0 pmb:21 smb:14379 d:- ref:0 ;
in:166 out:167 type:B dur:2 cpbdur:2 q:33.29 aq:37.00 tex:0 mv:0 misc:640 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:33.17 aq:37.00 tex:24 mv:6 misc:634 imb:0 pmb:1 smb:14399 d:- ref:0 ;
in:169 out:169 type:I dur:2 cpbdur:2 q:29.80 aq:21.93 tex:7168677 mv:698758 misc:861 imb:14400 pmb:0 smb:0 d:- ref:;
in:171 out:170 type:P dur:2 cpbdur:2 q:38.41 aq:31.61 tex:716 mv:152 misc:852 imb:0 pmb:41 smb:14359 d:- ref:0 ;
in:170 out:171 type:b dur:2 cpbdur:2 q:38.41 aq:42.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:175 out:172 type:P dur:2 cpbdur:2 q:38.04 aq:32.51 tex:1399 mv:197 misc:788 imb:1 pmb:36 smb:14363 d:- ref:0 ;
in:173 out:173 type:B dur:2 cpbdur:2 q:38.23 aq:40.00 tex:1 mv:49 misc:654 imb:0 pmb:3 smb:14397 d:- ref:0 ;
in:172 out:174 type:b dur:2 cpbdur:2 q:38.32 aq:42.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:174 out:175 type:b dur:2 cpbdur:2 q:38.13 aq:42.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:179 out:176 type:P dur:2 cpbdur:2 q:37.50 aq:30.27 tex:2017 mv:193 misc:1134 imb:0 pmb:94 smb:14306 d:- ref:0 ;
in:177 out:177 type:B dur:2 cpbdur:2 q:37.77 aq:39.00 tex:2 mv:14 misc:664 imb:0 pmb:3 smb:14397 d:- ref:0 ;
in:176 out:178 type:b dur:2 cpbdur:2 q:37.90 aq:41.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:178 out:179 type:b dur:2 cpbdur:2 q:37.63 aq:41.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:183 out:180 type:P dur:2 cpbdur:2 q:37.03 aq:27.48 tex:13751 mv:558 misc:3755 imb:0 pmb:647 smb:13753 d:- ref:0 ;
in:181 out:181 type:B dur:2 cpbdur:2 q:37.26 aq:38.00 tex:0 mv:4 misc:660 imb:0 pmb:2 smb:14398 d:- ref:0 ;
in:180 out:182 type:b dur:2 cpbdur:2 q:37.38 aq:41.00 tex:1 mv:6 misc:633 imb:0 pmb:1 smb:14399 d:- ref:0 ;
in:182 out:183 type:b dur:2 cpbdur:2 q:37.15 aq:41.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:187 out:184 type:P dur:2 cpbdur:2 q:36.74 aq:27.07 tex:11268 mv:420 misc:2952 imb:0 pmb:469 smb:13931 d:- ref:0 ;
in:185 out:185 type:B dur:2 cpbdur:2 q:36.88 aq:38.00 tex:2 mv:25 misc:685 imb:0 pmb:7 smb:14393 d:- ref:0 ;
in:184 out:186 type:b dur:2 cpbdur:2 q:36.95 aq:40.00 tex:22 mv:40 misc:666 imb:0 pmb:6 smb:14394 d:- ref:0 ;
in:186 out:187 type:b dur:2 cpbdur:2 q:36.81 aq:40.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:191 out:188 type:P dur:2 cpbdur:2 q:38.53 aq:32.92 tex:505 mv:100 misc:779 imb:0 pmb:28 smb:14372 d:- ref:0 ;
in:189 out:189 type:B dur:2 cpbdur:2 q:37.63 aq:39.00 tex:0 mv:3 misc:653 imb:0 pmb:1 smb:14399 d:- ref:0 ;
in:188 out:190 type:b dur:2 cpbdur:2 q:37.18 aq:41.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:190 out:191 type:b dur:2 cpbdur:2 q:38.08 aq:42.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:195 out:192 type:P dur:2 cpbdur:2 q:38.09 aq:30.69 tex:1134 mv:219 misc:807 imb:0 pmb:44 smb:14356 d:- ref:0 ;
in:193 out:193 type:B dur:2 cpbdur:2 q:38.31 aq:37.87 tex:121 mv:75 misc:700 imb:1 pmb:14 smb:14385 d:- ref:0 ;
in:192 out:194 type:b dur:2 cpbdur:2 q:38.42 aq:42.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:194 out:195 type:b dur:2 cpbdur:2 q:38.20 aq:42.00 tex:2 mv:19 misc:643 imb:0 pmb:8 smb:14392 d:- ref:0 ;
in:199 out:196 type:P dur:2 cpbdur:2 q:37.67 aq:29.88 tex:4402 mv:374 misc:824 imb:6 pmb:54 smb:14340 d:- ref:0 ;
in:197 out:197 type:B dur:2 cpbdur:2 q:37.88 aq:40.74 tex:173 mv:134 misc:701 imb:0 pmb:19 smb:14381 d:- ref:0 ;
in:196 out:198 type:b dur:2 cpbdur:2 q:37.98 aq:41.00 tex:58 mv:129 misc:661 imb:0 pmb:12 smb:14388 d:- ref:0 ;
in:198 out:199 type:b dur:2 cpbdur:2 q:37.77 aq:41.00 tex:84 mv:110 misc:654 imb:0 pmb:10 smb:14390 d:- ref:0 ;
in:201 out:200 type:P dur:2 cpbdur:2 q:37.19 aq:28.35 tex:4213 mv:383 misc:1212 imb:2 pmb:126 smb:14272 d:- ref:0 ;
in:200 out:201 type:b dur:2 cpbdur:2 q:37.43 aq:41.00 tex:54 mv:100 misc:662 imb:0 pmb:13 smb:14387 d:- ref:0 ;
in:205 out:202 type:P dur:2 cpbdur:2 q:36.96 aq:28.52 tex:3766 mv:370 misc:1064 imb:2 pmb:100 smb:14298 d:- ref:0 ;
in:203 out:203 type:B dur:2 cpbdur:2 q:37.07 aq:39.00 tex:122 mv:125 misc:681 imb:0 pmb:12 smb:14388 d:- ref:0 ;
in:202 out:204 type:b dur:2 cpbdur:2 q:37.13 aq:41.00 tex:81 mv:99 misc:652 imb:0 pmb:12 smb:14388 d:- ref:0 ;
in:204 out:205 type:b dur:2 cpbdur:2 q:37.02 aq:40.00 tex:1 mv:59 misc:652 imb:0 pmb:9 smb:14391 d:- ref:0 ;
in:209 out:206 type:P dur:2 cpbdur:2 q:36.58 aq:27.71 tex:8227 mv:403 misc:2114 imb:2 pmb:291 smb:14107 d:- ref:0 ;
in:207 out:207 type:B dur:2 cpbdur:2 q:36.77 aq:38.00 tex:63 mv:76 misc:685 imb:0 pmb:14 smb:14386 d:- ref:0 ;
in:206 out:208 type:b dur:2 cpbdur:2 q:36.86 aq:40.00 tex:0 mv:21 misc:643 imb:0 pmb:6 smb:14394 d:- ref:0 ;
in:208 out:209 type:b dur:2 cpbdur:2 q:36.67 aq:40.00 tex:152 mv:126 misc:650 imb:0 pmb:9 smb:14391 d:- ref:0 ;
in:213 out:210 type:P dur:2 cpbdur:2 q:36.24 aq:27.28 tex:16981 mv:546 misc:2777 imb:15 pmb:461 smb:13924 d:- ref:0 ;
in:211 out:211 type:B dur:2 cpbdur:2 q:36.41 aq:35.91 tex:1836 mv:259 misc:737 imb:4 pmb:37 smb:14359 d:- ref:0 ;
in:210 out:212 type:b dur:2 cpbdur:2 q:36.49 aq:40.00 tex:311 mv:155 misc:678 imb:0 pmb:18 smb:14382 d:- ref:0 ;
in:212 out:213 type:b dur:2 cpbdur:2 q:36.32 aq:39.93 tex:175 mv:239 misc:698 imb:0 pmb:25 smb:14375 d:- ref:0 ;
in:217 out:214 type:P dur:2 cpbdur:2 q:35.90 aq:26.76 tex:21479 mv:609 misc:3264 imb:14 pmb:542 smb:13844 d:- ref:0 ;
in:215 out:215 type:B dur:2 cpbdur:2 q:36.07 aq:40.58 tex:1359 mv:161 misc:752 imb:4 pmb:32 smb:14364 d:- ref:0 ;
in:214 out:216 type:b dur:2 cpbdur:2 q:36.15 aq:40.85 tex:1398 mv:182 misc:700 imb:2 pmb:29 smb:14369 d:- ref:0 ;
in:216 out:217 type:b dur:2 cpbdur:2 q:35.99 aq:39.00 tex:42 mv:33 misc:677 imb:0 pmb:19 smb:14381 d:- ref:0 ;
in:221 out:218 type:P dur:2 cpbdur:2 q:35.48 aq:25.81 tex:44888 mv:950 misc:4874 imb:20 pmb:996 smb:13384 d:- ref:0 ;
in:219 out:219 type:B dur:2 cpbdur:2 q:35.69 aq:36.37 tex:1633 mv:234 misc:877 imb:5 pmb:64 smb:14331 d:- ref:0 ;
in:218 out:220 type:b dur:2 cpbdur:2 q:35.80 aq:38.25 tex:1539 mv:157 misc:728 imb:5 pmb:32 smb:14363 d:- ref:0 ;
in:220 out:221 type:b dur:2 cpbdur:2 q:35.59 aq:36.84 tex:2594 mv:286 misc:880 imb:5 pmb:86 smb:14309 d:- ref:0 ;
in:225 out:222 type:P dur:2 cpbdur:2 q:35.15 aq:25.40 tex:56714 mv:1243 misc:5531 imb:25 pmb:1137 smb:13238 d:- ref:0 ;
in:223 out:223 type:B dur:2 cpbdur:2 q:35.31 aq:36.57 tex:2294 mv:434 misc:992 imb:5 pmb:103 smb:14292 d:- ref:0 ;
in:222 out:224 type:b dur:2 cpbdur:2 q:35.40 aq:39.04 tex:2004 mv:273 misc:891 imb:3 pmb:79 smb:14318 d:- ref:0 ;
in:224 out:225 type:b dur:2 cpbdur:2 q:35.23 aq:39.67 tex:2079 mv:180 misc:709 imb:4 pmb:25 smb:14371 d:- ref:0 ;
in:229 out:226 type:P dur:2 cpbdur:2 q:34.79 aq:25.18 tex:71711 mv:1113 misc:6752 imb:17 pmb:1572 smb:12811 d:- ref:0 ;
in:227 out:227 type:B dur:2 cpbdur:2 q:34.97 aq:38.56 tex:1693 mv:238 misc:821 imb:4 pmb:44 smb:14352 d:- ref:0 ;
in:226 out:228 type:b dur:2 cpbdur:2 q:35.06 aq:39.04 tex:1976 mv:229 misc:787 imb:7 pmb:45 smb:14348 d:- ref:0 ;
in:228 out:229 type:b dur:2 cpbdur:2 q:34.88 aq:38.00 tex:17 mv:39 misc:744 imb:0 pmb:27 smb:14373 d:- ref:0 ;
in:233 out:230 type:P dur:2 cpbdur:2 q:35.05 aq:26.16 tex:24579 mv:609 misc:2972 imb:15 pmb:463 smb:13922 d:- ref:0 ;
in:231 out:231 type:B dur:2 cpbdur:2 q:34.92 aq:36.11 tex:1760 mv:145 misc:727 imb:2 pmb:33 smb:14365 d:- ref:0 ;
in:230 out:232 type:b dur:2 cpbdur:2 q:34.85 aq:39.15 tex:219 mv:258 misc:683 imb:0 pmb:26 smb:14374 d:- ref:0 ;
in:232 out:233 type:b dur:2 cpbdur:2 q:34.98 aq:39.06 tex:1242 mv:163 misc:659 imb:3 pmb:17 smb:14380 d:- ref:0 ;
in:237 out:234 type:P dur:2 cpbdur:2 q:34.79 aq:26.03 tex:31033 mv:763 misc:2908 imb:16 pmb:514 smb:13870 d:- ref:0 ;
in:235 out:235 type:B dur:2 cpbdur:2 q:34.92 aq:35.19 tex:2556 mv:267 misc:801 imb:5 pmb:47 smb:14348 d:- ref:0 ;
in:234 out:236 type:b dur:2 cpbdur:2 q:34.98 aq:38.97 tex:518 mv:160 misc:698 imb:0 pmb:28 smb:14372 d:- ref:0 ;
in:236 out:237 type:b dur:2 cpbdur:2 q:34.85 aq:37.46 tex:2587 mv:322 misc:819 imb:5 pmb:68 smb:14327 d:- ref:0 ;
in:241 out:238 type:P dur:2 cpbdur:2 q:34.50 aq:25.27 tex:70858 mv:1177 misc:5853 imb:24 pmb:1308 smb:13068 d:- ref:0 ;
in:239 out:239 type:B dur:2 cpbdur:2 q:34.64 aq:37.61 tex:1558 mv:205 misc:893 imb:6 pmb:62 smb:14332 d:- ref:0 ;
in:238 out:240 type:b dur:2 cpbdur:2 q:34.72 aq:37.07 tex:61 mv:98 misc:817 imb:0 pmb:58 smb:14342 d:- ref:0 ;
in:240 out:241 type:b dur:2 cpbdur:2 q:34.57 aq:38.77 tex:1486 mv:126 misc:700 imb:2 pmb:27 smb:14371 d:- ref:0 ;
in:245 out:242 type:P dur:2 cpbdur:2 q:34.39 aq:24.60 tex:65779 mv:819 misc:4874 imb:14 pmb:1013 smb:13373 d:- ref:0 ;
in:243 out:243 type:B dur:2 cpbdur:2 q:34.44 aq:36.39 tex:316 mv:214 misc:798 imb:0 pmb:45 smb:14355 d:- ref:0 ;
in:242 out:244 type:b dur:2 cpbdur:2 q:34.47 aq:38.76 tex:1470 mv:161 misc:785 imb:4 pmb:41 smb:14355 d:- ref:0 ;
in:244 out:245 type:b dur:2 cpbdur:2 q:34.42 aq:38.00 tex:1 mv:37 misc:682 imb:0 pmb:13 smb:14387 d:- ref:0 ;
in:249 out:246 type:P dur:2 cpbdur:2 q:33.57 aq:24.28 tex:171473 mv:1125 misc:10234 imb:5 pmb:3283 smb:11112 d:- ref:0 ;
in:247 out:247 type:B dur:2 cpbdur:2 q:33.98 aq:34.16 tex:748 mv:303 misc:741 imb:0 pmb:33 smb:14367 d:- ref:0 ;
in:246 out:248 type:b dur:2 cpbdur:2 q:34.18 aq:38.00 tex:2 mv:32 misc:694 imb:0 pmb:14 smb:14386 d:- ref:0 ;
in:248 out:249 type:b dur:2 cpbdur:2 q:33.78 aq:36.59 tex:338 mv:171 misc:699 imb:0 pmb:19 smb:14381 d:- ref:0 ;
in:253 out:250 type:P dur:2 cpbdur:2 q:33.28 aq:23.90 tex:164546 mv:1055 misc:9511 imb:4 pmb:2845 smb:11551 d:- ref:0 ;
in:251 out:251 type:B dur:2 cpbdur:2 q:33.42 aq:35.00 tex:5 mv:29 misc:710 imb:0 pmb:15 smb:14385 d:- ref:0 ;
in:250 out:252 type:b dur:2 cpbdur:2 q:33.50 aq:37.81 tex:382 mv:206 misc:668 imb:0 pmb:19 smb:14381 d:- ref:0 ;
in:252 out:253 type:b dur:2 cpbdur:2 q:33.35 aq:37.00 tex:0 mv:8 misc:640 imb:0 pmb:3 smb:14397 d:- ref:0 ;
in:257 out:254 type:P dur:2 cpbdur:2 q:32.98 aq:23.71 tex:180615 mv:940 misc:9773 imb:0 pmb:2924 smb:11476 d:- ref:0 ;
in:255 out:255 type:B dur:2 cpbdur:2 q:33.13 aq:35.44 tex:222 mv:122 misc:696 imb:0 pmb:12 smb:14388 d:- ref:0 ;
in:254 out:256 type:b dur:2 cpbdur:2 q:33.20 aq:37.00 tex:0 mv:27 misc:669 imb:0 pmb:12 smb:14388 d:- ref:0 ;
in:256 out:257 type:b dur:2 cpbdur:2 q:33.05 aq:37.00 tex:6 mv:16 misc:658 imb:0 pmb:10 smb:14390 d:- ref:0 ;
in:261 out:258 type:P dur:2 cpbdur:2 q:32.60 aq:23.35 tex:219786 mv:1030 misc:10568 imb:0 pmb:3396 smb:11004 d:- ref:0 ;
in:259 out:259 type:B dur:2 cpbdur:2 q:32.79 aq:34.36 tex:357 mv:92 misc:735 imb:0 pmb:25 smb:14375 d:- ref:0 ;
in:258 out:260 type:b dur:2 cpbdur:2 q:32.89 aq:36.00 tex:1 mv:36 misc:691 imb:0 pmb:16 smb:14384 d:- ref:0 ;
in:260 out:261 type:b dur:2 cpbdur:2 q:32.70 aq:36.00 tex:1 mv:4 misc:635 imb:0 pmb:2 smb:14398 d:- ref:0 ;
in:265 out:262 type:P dur:2 cpbdur:2 q:32.39 aq:23.02 tex:170707 mv:794 misc:9227 imb:0 pmb:2601 smb:11799 d:- ref:0 ;
in:263 out:263 type:B dur:2 cpbdur:2 q:32.50 aq:34.00 tex:1 mv:40 misc:687 imb:0 pmb:7 smb:14393 d:- ref:0 ;
in:262 out:264 type:b dur:2 cpbdur:2 q:32.55 aq:36.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:264 out:265 type:b dur:2 cpbdur:2 q:32.44 aq:36.00 tex:1 mv:6 misc:649 imb:0 pmb:3 smb:14397 d:- ref:0 ;
in:269 out:266 type:P dur:2 cpbdur:2 q:32.23 aq:23.22 tex:152086 mv:613 misc:8477 imb:0 pmb:2299 smb:12101 d:- ref:0 ;
in:267 out:267 type:B dur:2 cpbdur:2 q:32.31 aq:34.00 tex:108 mv:39 misc:717 imb:0 pmb:12 smb:14388 d:- ref:0 ;
in:266 out:268 type:b dur:2 cpbdur:2 q:32.35 aq:36.00 tex:1 mv:13 misc:658 imb:0 pmb:5 smb:14395 d:- ref:0 ;
in:268 out:269 type:b dur:2 cpbdur:2 q:32.27 aq:36.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:273 out:270 type:P dur:2 cpbdur:2 q:33.02 aq:22.99 tex:36059 mv:782 misc:2583 imb:21 pmb:400 smb:13979 d:- ref:0 ;
in:271 out:271 type:B dur:2 cpbdur:2 q:32.63 aq:34.00 tex:165 mv:98 misc:753 imb:0 pmb:36 smb:14364 d:- ref:0 ;
in:270 out:272 type:b dur:2 cpbdur:2 q:32.43 aq:36.28 tex:551 mv:132 misc:733 imb:0 pmb:41 smb:14359 d:- ref:0 ;
in:272 out:273 type:b dur:2 cpbdur:2 q:32.82 aq:36.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:277 out:274 type:P dur:2 cpbdur:2 q:33.08 aq:24.73 tex:9299 mv:415 misc:1422 imb:0 pmb:172 smb:14228 d:- ref:0 ;
in:275 out:275 type:B dur:2 cpbdur:2 q:33.05 aq:35.00 tex:6 mv:42 misc:720 imb:0 pmb:21 smb:14379 d:- ref:0 ;
in:274 out:276 type:b dur:2 cpbdur:2 q:33.04 aq:37.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:276 out:277 type:b dur:2 cpbdur:2 q:33.07 aq:37.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:281 out:278 type:P dur:2 cpbdur:2 q:33.04 aq:24.43 tex:9549 mv:141 misc:1334 imb:0 pmb:130 smb:14270 d:- ref:0 ;
in:279 out:279 type:B dur:2 cpbdur:2 q:33.06 aq:35.00 tex:2 mv:16 misc:670 imb:0 pmb:6 smb:14394 d:- ref:0 ;
in:278 out:280 type:b dur:2 cpbdur:2 q:33.07 aq:37.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:280 out:281 type:b dur:2 cpbdur:2 q:33.05 aq:37.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:285 out:282 type:P dur:2 cpbdur:2 q:33.10 aq:24.72 tex:2296 mv:117 misc:795 imb:0 pmb:31 smb:14369 d:- ref:0 ;
in:283 out:283 type:B dur:2 cpbdur:2 q:33.07 aq:35.00 tex:0 mv:0 misc:640 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:282 out:284 type:b dur:2 cpbdur:2 q:33.06 aq:37.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:284 out:285 type:b dur:2 cpbdur:2 q:33.09 aq:37.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:289 out:286 type:P dur:2 cpbdur:2 q:32.17 aq:23.20 tex:72555 mv:290 misc:5739 imb:0 pmb:1244 smb:13156 d:- ref:0 ;
in:287 out:287 type:B dur:2 cpbdur:2 q:32.63 aq:34.00 tex:105 mv:32 misc:671 imb:0 pmb:5 smb:14395 d:- ref:0 ;
in:286 out:288 type:b dur:2 cpbdur:2 q:32.87 aq:36.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:288 out:289 type:b dur:2 cpbdur:2 q:32.40 aq:36.00 tex:0 mv:0 misc:624 imb:0 pmb:0 smb:14400 d:- ref:0 ;
in:293 out:290 type:P dur:2 cpbdur:2 q:31.85 aq:22.66 tex:152585 mv:854 misc:8809 imb:0 pmb:2331 smb:12069 d:- ref:0 ;
in:291 out:291 type:B dur:2 cpbdur:2 q:32.01 aq:33.00 tex:1 mv:80 misc:711 imb:0 pmb:20 smb:14380 d:- ref:0 ;
in:290 out:292 type:b dur:2 cpbdur:2 q:32.09 aq:36.00 tex:2 mv:43 misc:699 imb:0 pmb:19 smb:14381 d:- ref:0 ;
in:292 out:293 type:b dur:2 cpbdur:2 q:31.93 aq:35.00 tex:0 mv:9 misc:647 imb:0 pmb:3 smb:14397 d:- ref:0 ;
in:296 out:294 type:P dur:2 cpbdur:2 q:31.51 aq:22.54 tex:177665 mv:1269 misc:10098 imb:6 pmb:2988 smb:11406 d:- ref:0 ;
in:294 out:295 type:B dur:2 cpbdur:2 q:31.74 aq:34.00 tex:77 mv:63 misc:708 imb:0 pmb:20 smb:14380 d:- ref:0 ;
in:295 out:296 type:b dur:2 cpbdur:2 q:31.62 aq:35.36 tex:962 mv:473 misc:709 imb:1 pmb:34 smb:14365 d:- ref:0 ;
in:297 out:297 type:P dur:2 cpbdur:2 q:31.22 aq:22.31 tex:239330 mv:1253 misc:11817 imb:8 pmb:4024 smb:10368 d:- ref:0 ;
in:301 out:298 type:P dur:2 cpbdur:2 q:31.02 aq:22.48 tex:162968 mv:2771 misc:8181 imb:39 pmb:2222 smb:12139 d:- ref:0 ;
in:299 out:299 type:B dur:2 cpbdur:2 q:31.12 aq:31.95 tex:2127 mv:604 misc:1101 imb:0 pmb:155 smb:14245 d:- ref:0 ;
in:298 out:300 type:b dur:2 cpbdur:2 q:31.17 aq:35.00 tex:8 mv:36 misc:692 imb:0 pmb:23 smb:14377 d:- ref:0 ;
in:300 out:301 type:b dur:2 cpbdur:2 q:31.07 aq:34.69 tex:982 mv:641 misc:1041 imb:0 pmb:131 smb:14269 d:- ref:0 ;
